protein_name,msa_location,theta,weights_location,seed
MAGI3_HUMAN_Beltran_2025_PF00397_287,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.a2m,0.2,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.npy,1000
MAGI3_HUMAN_Beltran_2025_PF00397_287,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.a2m,0.2,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.npy,2000
MAGI3_HUMAN_Beltran_2025_PF00397_287,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.a2m,0.2,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.npy,3000
MAGI3_HUMAN_Beltran_2025_PF00397_287,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.a2m,0.2,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.npy,4000
MAGI3_HUMAN_Beltran_2025_PF00397_287,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.a2m,0.2,MAGI3_HUMAN_Beltran_2025_PF00397_287_theta_0.8_b0.7.npy,5000
MEX3C_HUMAN_Beltran_2025_PF00013_325,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.a2m,0.2,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.npy,1000
MEX3C_HUMAN_Beltran_2025_PF00013_325,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.a2m,0.2,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.npy,2000
MEX3C_HUMAN_Beltran_2025_PF00013_325,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.a2m,0.2,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.npy,3000
MEX3C_HUMAN_Beltran_2025_PF00013_325,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.a2m,0.2,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.npy,4000
MEX3C_HUMAN_Beltran_2025_PF00013_325,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.a2m,0.2,MEX3C_HUMAN_Beltran_2025_PF00013_325_theta_0.8_b0.6.npy,5000
GFI1B_HUMAN_Beltran_2025_PF00096_221,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.a2m,0.2,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.npy,1000
GFI1B_HUMAN_Beltran_2025_PF00096_221,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.a2m,0.2,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.npy,2000
GFI1B_HUMAN_Beltran_2025_PF00096_221,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.a2m,0.2,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.npy,3000
GFI1B_HUMAN_Beltran_2025_PF00096_221,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.a2m,0.2,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.npy,4000
GFI1B_HUMAN_Beltran_2025_PF00096_221,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.a2m,0.2,GFI1B_HUMAN_Beltran_2025_PF00096_221_theta_0.8_b1.6.npy,5000
MYSM1_HUMAN_Beltran_2025_PF00249_120,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.a2m,0.2,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.npy,1000
MYSM1_HUMAN_Beltran_2025_PF00249_120,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.a2m,0.2,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.npy,2000
MYSM1_HUMAN_Beltran_2025_PF00249_120,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.a2m,0.2,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.npy,3000
MYSM1_HUMAN_Beltran_2025_PF00249_120,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.a2m,0.2,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.npy,4000
MYSM1_HUMAN_Beltran_2025_PF00249_120,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.a2m,0.2,MYSM1_HUMAN_Beltran_2025_PF00249_120_theta_0.8_b0.9.npy,5000
TCRGL_HUMAN_Beltran_2025_PF01846_448,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.a2m,0.2,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.npy,1000
TCRGL_HUMAN_Beltran_2025_PF01846_448,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.a2m,0.2,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.npy,2000
TCRGL_HUMAN_Beltran_2025_PF01846_448,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.a2m,0.2,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.npy,3000
TCRGL_HUMAN_Beltran_2025_PF01846_448,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.a2m,0.2,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.npy,4000
TCRGL_HUMAN_Beltran_2025_PF01846_448,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.a2m,0.2,TCRGL_HUMAN_Beltran_2025_PF01846_448_theta_0.8_b0.7.npy,5000
SNTA1_MOUSE_Beltran_2025_PF00595_80,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.a2m,0.2,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.npy,1000
SNTA1_MOUSE_Beltran_2025_PF00595_80,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.a2m,0.2,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.npy,2000
SNTA1_MOUSE_Beltran_2025_PF00595_80,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.a2m,0.2,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.npy,3000
SNTA1_MOUSE_Beltran_2025_PF00595_80,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.a2m,0.2,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.npy,4000
SNTA1_MOUSE_Beltran_2025_PF00595_80,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.a2m,0.2,SNTA1_MOUSE_Beltran_2025_PF00595_80_theta_0.8_b0.7.npy,5000
ARID2_HUMAN_Beltran_2025_PF02257_523,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.a2m,0.2,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.npy,1000
ARID2_HUMAN_Beltran_2025_PF02257_523,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.a2m,0.2,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.npy,2000
ARID2_HUMAN_Beltran_2025_PF02257_523,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.a2m,0.2,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.npy,3000
ARID2_HUMAN_Beltran_2025_PF02257_523,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.a2m,0.2,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.npy,4000
ARID2_HUMAN_Beltran_2025_PF02257_523,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.a2m,0.2,ARID2_HUMAN_Beltran_2025_PF02257_523_theta_0.8_b0.7.npy,5000
ANKS6_HUMAN_Beltran_2025_PF00536_774,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.a2m,0.2,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.npy,1000
ANKS6_HUMAN_Beltran_2025_PF00536_774,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.a2m,0.2,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.npy,2000
ANKS6_HUMAN_Beltran_2025_PF00536_774,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.a2m,0.2,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.npy,3000
ANKS6_HUMAN_Beltran_2025_PF00536_774,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.a2m,0.2,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.npy,4000
ANKS6_HUMAN_Beltran_2025_PF00536_774,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.a2m,0.2,ANKS6_HUMAN_Beltran_2025_PF00536_774_theta_0.8_b0.7.npy,5000
PR40B_HUMAN_Beltran_2025_PF01846_274,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.a2m,0.2,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.npy,1000
PR40B_HUMAN_Beltran_2025_PF01846_274,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.a2m,0.2,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.npy,2000
PR40B_HUMAN_Beltran_2025_PF01846_274,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.a2m,0.2,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.npy,3000
PR40B_HUMAN_Beltran_2025_PF01846_274,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.a2m,0.2,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.npy,4000
PR40B_HUMAN_Beltran_2025_PF01846_274,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.a2m,0.2,PR40B_HUMAN_Beltran_2025_PF01846_274_theta_0.8_b0.7.npy,5000
M18BP_HUMAN_Beltran_2025_PF00249_878,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.a2m,0.2,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.npy,1000
M18BP_HUMAN_Beltran_2025_PF00249_878,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.a2m,0.2,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.npy,2000
M18BP_HUMAN_Beltran_2025_PF00249_878,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.a2m,0.2,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.npy,3000
M18BP_HUMAN_Beltran_2025_PF00249_878,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.a2m,0.2,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.npy,4000
M18BP_HUMAN_Beltran_2025_PF00249_878,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.a2m,0.2,M18BP_HUMAN_Beltran_2025_PF00249_878_theta_0.8_b0.7.npy,5000
DNMBP_HUMAN_Beltran_2025_PF00018_146,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.npy,1000
DNMBP_HUMAN_Beltran_2025_PF00018_146,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.npy,2000
DNMBP_HUMAN_Beltran_2025_PF00018_146,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.npy,3000
DNMBP_HUMAN_Beltran_2025_PF00018_146,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.npy,4000
DNMBP_HUMAN_Beltran_2025_PF00018_146,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_146_theta_0.8_b0.95.npy,5000
DNMBP_HUMAN_Beltran_2025_PF00018_1516,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.npy,1000
DNMBP_HUMAN_Beltran_2025_PF00018_1516,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.npy,2000
DNMBP_HUMAN_Beltran_2025_PF00018_1516,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.npy,3000
DNMBP_HUMAN_Beltran_2025_PF00018_1516,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.npy,4000
DNMBP_HUMAN_Beltran_2025_PF00018_1516,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_1516_theta_0.8_b0.9.npy,5000
DNMBP_HUMAN_Beltran_2025_PF00018_242,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.npy,1000
DNMBP_HUMAN_Beltran_2025_PF00018_242,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.npy,2000
DNMBP_HUMAN_Beltran_2025_PF00018_242,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.npy,3000
DNMBP_HUMAN_Beltran_2025_PF00018_242,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.npy,4000
DNMBP_HUMAN_Beltran_2025_PF00018_242,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF00018_242_theta_0.8_b0.9.npy,5000
DNMBP_HUMAN_Beltran_2025_PF14604_147,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.npy,1000
DNMBP_HUMAN_Beltran_2025_PF14604_147,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.npy,2000
DNMBP_HUMAN_Beltran_2025_PF14604_147,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.npy,3000
DNMBP_HUMAN_Beltran_2025_PF14604_147,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.npy,4000
DNMBP_HUMAN_Beltran_2025_PF14604_147,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.a2m,0.2,DNMBP_HUMAN_Beltran_2025_PF14604_147_theta_0.8_b1.1.npy,5000
MASTR_HUMAN_Beltran_2025_PF02037_170,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.a2m,0.2,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.npy,1000
MASTR_HUMAN_Beltran_2025_PF02037_170,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.a2m,0.2,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.npy,2000
MASTR_HUMAN_Beltran_2025_PF02037_170,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.a2m,0.2,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.npy,3000
MASTR_HUMAN_Beltran_2025_PF02037_170,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.a2m,0.2,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.npy,4000
MASTR_HUMAN_Beltran_2025_PF02037_170,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.a2m,0.2,MASTR_HUMAN_Beltran_2025_PF02037_170_theta_0.8_b0.9.npy,5000
ARK2C_HUMAN_Beltran_2025_PF13639_293,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.a2m,0.2,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.npy,1000
ARK2C_HUMAN_Beltran_2025_PF13639_293,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.a2m,0.2,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.npy,2000
ARK2C_HUMAN_Beltran_2025_PF13639_293,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.a2m,0.2,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.npy,3000
ARK2C_HUMAN_Beltran_2025_PF13639_293,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.a2m,0.2,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.npy,4000
ARK2C_HUMAN_Beltran_2025_PF13639_293,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.a2m,0.2,ARK2C_HUMAN_Beltran_2025_PF13639_293_theta_0.8_b1.4.npy,5000
STOX1_HUMAN_Beltran_2025_PF10264_112,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.a2m,0.2,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.npy,1000
STOX1_HUMAN_Beltran_2025_PF10264_112,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.a2m,0.2,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.npy,2000
STOX1_HUMAN_Beltran_2025_PF10264_112,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.a2m,0.2,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.npy,3000
STOX1_HUMAN_Beltran_2025_PF10264_112,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.a2m,0.2,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.npy,4000
STOX1_HUMAN_Beltran_2025_PF10264_112,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.a2m,0.2,STOX1_HUMAN_Beltran_2025_PF10264_112_theta_0.8_b0.7.npy,5000
STXB4_HUMAN_Beltran_2025_PF00397_493,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.a2m,0.2,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.npy,1000
STXB4_HUMAN_Beltran_2025_PF00397_493,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.a2m,0.2,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.npy,2000
STXB4_HUMAN_Beltran_2025_PF00397_493,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.a2m,0.2,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.npy,3000
STXB4_HUMAN_Beltran_2025_PF00397_493,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.a2m,0.2,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.npy,4000
STXB4_HUMAN_Beltran_2025_PF00397_493,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.a2m,0.2,STXB4_HUMAN_Beltran_2025_PF00397_493_theta_0.8_b0.7.npy,5000
MCM10_HUMAN_Beltran_2025_PF09329_383,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.a2m,0.2,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.npy,1000
MCM10_HUMAN_Beltran_2025_PF09329_383,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.a2m,0.2,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.npy,2000
MCM10_HUMAN_Beltran_2025_PF09329_383,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.a2m,0.2,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.npy,3000
MCM10_HUMAN_Beltran_2025_PF09329_383,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.a2m,0.2,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.npy,4000
MCM10_HUMAN_Beltran_2025_PF09329_383,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.a2m,0.2,MCM10_HUMAN_Beltran_2025_PF09329_383_theta_0.8_b0.7.npy,5000
ZFY16_HUMAN_Beltran_2025_PF01363_744,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.a2m,0.2,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.npy,1000
ZFY16_HUMAN_Beltran_2025_PF01363_744,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.a2m,0.2,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.npy,2000
ZFY16_HUMAN_Beltran_2025_PF01363_744,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.a2m,0.2,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.npy,3000
ZFY16_HUMAN_Beltran_2025_PF01363_744,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.a2m,0.2,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.npy,4000
ZFY16_HUMAN_Beltran_2025_PF01363_744,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.a2m,0.2,ZFY16_HUMAN_Beltran_2025_PF01363_744_theta_0.8_b0.7.npy,5000
LIMS2_HUMAN_Beltran_2025_PF00412_13,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.a2m,0.2,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.npy,1000
LIMS2_HUMAN_Beltran_2025_PF00412_13,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.a2m,0.2,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.npy,2000
LIMS2_HUMAN_Beltran_2025_PF00412_13,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.a2m,0.2,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.npy,3000
LIMS2_HUMAN_Beltran_2025_PF00412_13,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.a2m,0.2,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.npy,4000
LIMS2_HUMAN_Beltran_2025_PF00412_13,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.a2m,0.2,LIMS2_HUMAN_Beltran_2025_PF00412_13_theta_0.8_b0.8.npy,5000
CPEB2_HUMAN_Beltran_2025_PF16366_513,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.a2m,0.2,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.npy,1000
CPEB2_HUMAN_Beltran_2025_PF16366_513,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.a2m,0.2,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.npy,2000
CPEB2_HUMAN_Beltran_2025_PF16366_513,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.a2m,0.2,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.npy,3000
CPEB2_HUMAN_Beltran_2025_PF16366_513,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.a2m,0.2,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.npy,4000
CPEB2_HUMAN_Beltran_2025_PF16366_513,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.a2m,0.2,CPEB2_HUMAN_Beltran_2025_PF16366_513_theta_0.8_b0.7.npy,5000
SRGP1_HUMAN_Beltran_2025_PF00018_744,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.a2m,0.2,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.npy,1000
SRGP1_HUMAN_Beltran_2025_PF00018_744,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.a2m,0.2,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.npy,2000
SRGP1_HUMAN_Beltran_2025_PF00018_744,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.a2m,0.2,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.npy,3000
SRGP1_HUMAN_Beltran_2025_PF00018_744,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.a2m,0.2,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.npy,4000
SRGP1_HUMAN_Beltran_2025_PF00018_744,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.a2m,0.2,SRGP1_HUMAN_Beltran_2025_PF00018_744_theta_0.8_b1.1.npy,5000
ANS1B_HUMAN_Beltran_2025_PF00536_812,ANS1B_HUMAN_Beltran_2025_PF00536_812_theta_0.8_b0.7.a2m,0.2,ANS1B_HUMAN_Beltran_2025_PF00536_812_theta_0.8_b0.7.npy,1000
ANS1B_HUMAN_Beltran_2025_PF00536_812,ANS1B_HUMAN_Beltran_2025_PF00536_812_theta_0.8_b0.7.a2m,0.2,ANS1B_HUMAN_Beltran_2025_PF00536_812_theta_0.8_b0.7.npy,2000
ANS1B_HUMAN_Beltran_2025_PF00536_812,ANS1B_HUMAN_Beltran_2025_PF00536_812_theta_0.8_b0.7.a2m,0.2,ANS1B_HUMAN_Beltran_2025_PF00536_812_theta_0.8_b0.7.npy,3000
