DMS_index,DMS_ID,MSA_num_seqs,MSA_Neff_L,MSA_depth,MSA_start,MSA_end,seq_len,number of mutants,Site_Independent,EVmutation,EVE_ensemble,MSA_Transformer_ensemble,ESM2_650M,GEMME,VespaG,Tranception_L_no_retrieval,Tranception_L,ESM-IF1_142M,ProteinMPNN,SaProt_650M_AF2,PoET,ESCOTT,VenusREM,ProSST-2048,RSALOR,ESM3_1.4B_open,Progen3_3B,AIDO.Protein-RAG-16B
DMS_sub_563,HNRL2_HUMAN_Beltran_2025_PF02037_1,39173,85.03574427553428,Medium,1,40,40,726,0.5544838696235481,0.5790372157446922,0.5808378356606546,0.6026032019060439,0.6317723848637595,0.5045070276263253,0.5797720383388285,0.543305510726397,0.6091647847566661,0.5805453063707666,0.553639040972653,0.6824154198890414,0.5942062285896396,0.5524920909629606,0.5775114100389527,0.5562592084884496,0.5530905058589272,0.6675058900266598,0.5849759020134117,0.6340374654767671
DMS_sub_564,LIN41_HUMAN_Beltran_2025_PF00643_274,17512,27.1596755746196,Medium,1,43,43,792,0.5444568501818218,0.5016117488433764,0.6312094600562206,0.5022009671152446,0.5573263150441023,0.564110172527972,0.599526353763302,0.5860906863947665,0.6238818282150765,0.5667623551478888,0.5537143179094023,0.5950505959237978,0.5057831845229531,0.5499756652260327,0.6180266045310812,0.6139574955121134,0.5716143733639232,0.6185901166370643,0.4963664442354785,0.5900045480782439
DMS_sub_565,ELB3B_HUMAN_Beltran_2025_PF08711_3,9900,8.276301022896691,Medium,1,78,78,1454,0.42693869806915336,0.5031385904738991,0.514777256357354,0.45777133840633577,0.4490442863079849,0.4685836683767063,0.5157687989219484,0.13861745793173447,0.45097045827173504,0.6265841032509072,0.4672046636459777,0.5840644490270139,0.5356004542503849,0.5233540001995063,0.5447337554017818,0.5341642551962122,0.5990590035170499,0.6211783734646187,0.40272712474197003,0.5714241855023721
DMS_sub_566,DJC21_HUMAN_Beltran_2025_PF12171_315,10008,40.4229141971757,Medium,1,25,25,474,0.3026136957180369,0.2743426464251247,0.4021027149390056,0.3686823583432047,0.5236448710021367,0.28511986393386723,0.5282942872475432,0.424579695284187,0.38286408074673267,0.3826071695684203,0.353123006086147,0.5023995560394551,0.3610958163197756,0.257260905735584,0.4400199444204217,0.49048360994009643,0.3523775279303655,0.4869299022146433,0.4652062543223476,0.3943262504049226
DMS_sub_567,SH319_HUMAN_Beltran_2025_PF00018_664,146525,61.91474654945529,Medium,1,56,56,986,0.4630002133667998,0.5391782427172751,0.5465193783858266,0.5787367355909467,0.6247915351491464,0.5092779457187927,0.5233279915076762,0.5324451180405934,0.5664101009060902,0.6984317156444529,0.5784605220009971,0.6724397867172152,0.6069168173216548,0.5035566733779603,0.6331460870918681,0.6302927980162195,0.5658009606351576,0.6737160335949268,0.5285274797408576,0.6648562634468423
DMS_sub_568,SAMD9_HUMAN_Beltran_2025_PF07647_4,3583,5.31396275092801,Medium,1,73,73,1124,0.33534077508843946,0.33152295647483876,0.31610821252380394,0.27822778242158847,0.40391243757522244,0.2847746691393925,0.2953342366725894,0.44205692938290114,0.3929634775220309,0.4575099972958807,0.42574825492109136,0.47100967464926574,0.30472317014235156,0.28287941255256793,0.39900399560575434,0.3792653611873186,0.3266589302249792,0.4720186492565056,0.5270543391446858,0.442042739026011
DMS_sub_569,VAX1_HUMAN_Beltran_2025_PF00046_102,245289,79.91803506040016,Medium,1,56,56,1032,0.3217360292752968,0.27295378846082646,0.27690322625937197,0.34324407490613484,0.3802492974350546,0.2447146743107599,0.35696114967318276,0.39458186279082647,0.3994855466434577,0.633121319585881,0.5293787180470547,0.32692261264618566,0.3432184995220201,0.29490303052266503,0.3655479616953787,0.3638392411710929,0.526232717594286,0.4205271777162896,0.5000724340187775,0.44721065965673684
DMS_sub_570,MAGI3_HUMAN_Beltran_2025_PF00397_287,173076,70.17245799714202,Medium,1,43,43,747,0.3511853910936144,0.527810306036526,0.8112664504960378,0.7714284527785011,0.7858120183117527,0.7657362007063193,0.7904893130642836,0.7426592633286316,0.7780415059475297,0.7384840269918547,0.6355087497090824,0.794258299374746,0.8240927094141121,0.7210104181104043,0.8220898016381292,0.8288073573473215,0.8222772029620321,0.8272199023697476,0.6849532917188194,0.8532988125624545
DMS_sub_571,MEX3C_HUMAN_Beltran_2025_PF00013_325,151580,69.1086747657257,Medium,1,67,67,1233,0.47638078966639563,0.49036377782544294,0.6420316631160005,0.6115797741792961,0.6634811516568072,0.5744915483609385,0.5505359555641116,0.3924611044371718,0.5190837576734724,0.6938897452596893,0.6376552800781611,0.46959344852523516,0.6656112011764475,0.5746851783185705,0.6605660489786055,0.6369667811436316,0.6450426846946965,0.7128666567335804,0.4469928197495067,0.6202951181519423
DMS_sub_572,GFI1B_HUMAN_Beltran_2025_PF00096_221,522703,49.71386905470688,Medium,1,22,22,417,0.40725992527090094,0.4128237590395181,0.4298668966506363,0.4146491051545955,0.49260981351098737,0.47782600664476604,0.4755365564008124,0.4163515157693499,0.4373879622838351,0.4246907957623596,0.43975415913128907,0.4536021532424411,0.4482531383799843,0.46364971961715296,0.3980844032907645,0.3644843418603358,0.41235673713088034,0.4663347319441056,0.3900953032200666,0.48590026861341884
DMS_sub_573,MYSM1_HUMAN_Beltran_2025_PF00249_120,24330,25.47348473528268,Medium,1,43,43,806,0.3788853632980865,0.33706232426439237,0.4103054050571565,0.40913982600766025,0.44669031078933213,0.32396350373243565,0.41130516485292634,0.36503875692288446,0.41725582456772203,0.5088922485409396,0.4885209161449145,0.5255211625707515,0.46262778864122994,0.36909010571611844,0.446233646643455,0.4710530885820385,0.45968446082366815,0.5157737021093175,0.4440242593946771,0.5375916873462515
DMS_sub_574,TCRGL_HUMAN_Beltran_2025_PF01846_448,18787,11.741522906484049,Medium,1,57,57,972,0.4246189555178088,0.4099864552360867,0.5002469847102251,0.4383444050565655,0.4570242259015653,0.5050877699699902,0.5207699262539824,0.23471132884555862,0.40439793865911766,0.5366820136603262,0.469516062120231,0.46006580889547255,0.4676654705344,0.4899641550721973,0.5063405230885202,0.4860483651283151,0.5136555918963156,0.552050585525077,0.3652225817712706,0.5098888643406789
DMS_sub_575,SNTA1_MOUSE_Beltran_2025_PF00595_80,374757,39.93945120602828,Medium,1,85,85,1508,0.5796029717190418,0.5691106281107692,0.6644994368381695,0.61613926788147,0.602191661879345,0.6567308706472583,0.601022713350008,0.48302285754091406,0.5905092906012132,0.7182258729371722,0.6175008057155894,0.5823406024840257,0.6870864682291604,0.6269022363472418,0.6907616414831868,0.6899141253678516,0.6530255140409387,0.6815922754230254,0.5474798152195951,0.6690518709581625
DMS_sub_576,ARID2_HUMAN_Beltran_2025_PF02257_523,18356,3.714265290906166,Medium,1,80,80,1338,0.4012135556489523,0.3758171094099838,0.3824001664472189,0.28709374161408674,0.4285633033477539,0.35344078451837596,0.418983044324637,0.14056162573391467,0.40194696927102075,0.3748806150072483,0.3243388237306494,0.4616663513196146,0.3391434277986092,0.3724588084177927,0.4156522720991342,0.40947074461293703,0.3750738014196706,0.38354698110999064,0.24964609795810153,0.4413010681387513
DMS_sub_577,ANKS6_HUMAN_Beltran_2025_PF00536_774,42017,36.84877354457508,Medium,1,63,63,1163,0.45881179192796595,0.5032868435825003,0.6684112809238069,0.631754723385378,0.6149411538415943,0.6100558357719844,0.619934288826432,0.5147746315860636,0.6203276782785873,0.6266641488358418,0.5543034079402062,0.656534848905968,0.6642764005798862,0.5816005240226235,0.5898054154854926,0.5866061815635434,0.5775908394895806,0.6537260529393627,0.6098527992022847,0.6792250702918662
DMS_sub_578,PR40B_HUMAN_Beltran_2025_PF01846_274,16067,12.07848376894236,Medium,1,59,59,1095,0.3477985658381621,0.4111305309568636,0.3904888763278457,0.4283175714154306,0.47296610483596546,0.40334878327699736,0.5115524702364144,0.2975845801963889,0.4424201282852065,0.529030702019131,0.49156281467731383,0.5129094506292274,0.47973918549524935,0.3802742657950569,0.48940499226770645,0.5025009896233892,0.39957826867730534,0.5580933318386281,0.4121133280001829,0.5381510229885776
DMS_sub_579,M18BP_HUMAN_Beltran_2025_PF00249_878,18012,34.59333110878759,Medium,1,49,49,915,0.5563266080159577,0.6275630483185292,0.7213211810749058,0.6122914110233281,0.6095377832155767,0.6287405832792561,0.6491385295054654,0.5139765189423678,0.6259286255840677,0.5974322268354774,0.5198531607885621,0.6955853692882112,0.6363325083704905,0.644425396257879,0.6096757802470545,0.6132008333128421,0.617876122581453,0.685639924736626,0.5703215629635111,0.6980427615309583
DMS_sub_580,DNMBP_HUMAN_Beltran_2025_PF00018_146,237022,89.24329587652176,Medium,1,61,61,967,0.3167570059818561,0.3358123554846652,0.4612997572443379,0.4803024037679518,0.4382421670208637,0.36172790410438505,0.41712156060807243,0.4182375089803363,0.46319329662853737,0.5301914052944807,0.4007968335463449,0.5551942252904902,0.49627502572484583,0.38750244048674576,0.5384751317525156,0.5441810671703653,0.45656271293238676,0.5563281952939237,0.4137847436588564,0.5237548300738789
DMS_sub_581,DNMBP_HUMAN_Beltran_2025_PF00018_1516,5721,3.1424000423271123,Medium,1,59,59,1112,0.45371876469507494,0.5364918390248661,0.5573447595169512,0.569635207233031,0.7017591751224609,0.6379109421517887,0.645778338038578,0.6116583569776628,0.622800219481701,0.7433721553549093,0.6805664180604878,0.7106972055773708,0.6511293521099089,0.6521147511997172,0.7426211101892225,0.7373676410476858,0.6385084135302974,0.7608636920079853,0.5872352591590281,0.751479886026443
DMS_sub_582,DNMBP_HUMAN_Beltran_2025_PF00018_242,257317,93.46010214957091,Medium,1,63,63,1193,0.35330703287706766,0.42084297978508445,0.5803301438663011,0.649042113078373,0.6694674478396245,0.6035246089463069,0.5987738102066558,0.5842517266316053,0.6177824333784337,0.6860398786180999,0.5213203372918078,0.7081318356155739,0.6633633126223385,0.5736335445161043,0.6798573658359134,0.6898515654720663,0.6044570508102504,0.6924557707553672,0.6012900632705721,0.6791858423072634
DMS_sub_583,DNMBP_HUMAN_Beltran_2025_PF14604_147,50178,13.532820079226108,Medium,1,59,59,1087,0.52559140201157,0.48766319931627466,0.5644649369476951,0.5009751566558321,0.5702350656934703,0.44779544955170286,0.5336877196730531,0.517623268269221,0.56230298509043,0.6774911024142075,0.441898231457297,0.6805340845917727,0.572628704121353,0.46105787621370947,0.6392461808543407,0.659376407026203,0.5329788794111383,0.6891895572019986,0.496360677713083,0.6288287843773531
DMS_sub_584,MASTR_HUMAN_Beltran_2025_PF02037_170,38768,94.52454537894974,Medium,1,35,35,568,0.3841165863886782,0.3813659290274667,0.5034006240607913,0.45339531995708315,0.3755132295927893,0.46262217108963904,0.5599682374651558,0.4605814428516504,0.49414669669212,0.5610498754110907,0.5554464440567265,0.4965146112145968,0.53726074920069,0.43593392387972757,0.4431041905636841,0.4443730482999886,0.48344430245393555,0.5472466720989339,0.5977013744807381,0.5816907998391716
DMS_sub_585,ARK2C_HUMAN_Beltran_2025_PF13639_293,67002,79.24501528542098,Medium,1,43,43,787,0.5417141128343597,0.5545574719401094,0.5764634185849266,0.5923454177424652,0.6313960698093742,0.4902063788662871,0.6114280085842967,0.6237160519424096,0.6259877285739827,0.6328173817284782,0.5940309859614182,0.6050038431600736,0.6204986555001911,0.4947300776028539,0.6189760232207518,0.6376260216033307,0.5837420026148386,0.606882429651501,0.662625321213195,0.6290054309842699
DMS_sub_586,STOX1_HUMAN_Beltran_2025_PF10264_112,4185,1.5116270853128533,Medium,1,78,78,1426,0.41396281754721764,0.4406949923906846,0.3316474111990546,0.3736697654984338,0.492132719267914,0.4918467302970371,0.4753366919681205,0.4663493908839455,0.5170934330619381,0.5996598674420268,0.5285045406294046,0.5915746137141266,0.438810268650652,0.5135124368610646,0.608418355713224,0.6296561125062453,0.5206985410548742,0.6169478608461676,0.498387111253268,0.5813917972299381
DMS_sub_587,STXB4_HUMAN_Beltran_2025_PF00397_493,168284,53.62080154786732,Medium,1,46,46,872,0.25477054676129435,0.4009121454593726,0.5498518113864362,0.5840593828216482,0.5510896687542072,0.5211650964845365,0.6006861559035429,0.5583991370259123,0.5875797840023811,0.6239119754558262,0.4834079321624094,0.6245920105907035,0.5898674348647597,0.4966012494166744,0.6140324358751752,0.6129776439195955,0.5992267976860994,0.6129621232371936,0.5835409091943972,0.6277410705330809
DMS_sub_588,MCM10_HUMAN_Beltran_2025_PF09329_383,4031,13.673997349980777,Medium,1,45,45,752,0.45199570571364883,0.39578440005642457,0.4007669935010713,0.2627252169710994,0.40563118528564707,0.3667545736118078,0.41299806882053436,0.1461803457075789,0.4189173190643568,0.42420266572749155,0.39119917173528684,0.3518246665408608,0.33230996929512835,0.3327474984306361,0.3753830948605936,0.3732697249259715,0.3633249529615079,0.3897078346967579,0.4060536561446156,0.4404748200482701
DMS_sub_589,ZFY16_HUMAN_Beltran_2025_PF01363_744,89749,90.03906431971451,Medium,1,62,62,1122,0.5492569230558643,0.5630750981027496,0.6611968887892525,0.6344341778143948,0.6553468686808557,0.6507625389604298,0.6162212744401316,0.5244546581977323,0.6231940899325528,0.5518380714053013,0.4869323357072838,0.661688786571812,0.6516804162613891,0.6319663775944273,0.6332252374772048,0.6180196176883249,0.6887801880185187,0.631369965736455,0.47886219020213583,0.6669249028515483
DMS_sub_590,LIMS2_HUMAN_Beltran_2025_PF00412_13,123147,43.50936813362179,Medium,1,59,59,1096,0.5795107449372439,0.5408303464189953,0.6329086232700997,0.5933257904838505,0.4580266221326819,0.5638935994671538,0.6008235548368591,0.5084089038680453,0.6026069831544808,0.5968520650213921,0.5006257715158293,0.612858367763953,0.6195713168418148,0.5429329152017003,0.6069571894223522,0.6080562955554946,0.569069492661855,0.6320343496120543,0.5117446322824418,0.5762379194447983
DMS_sub_591,CPEB2_HUMAN_Beltran_2025_PF16366_513,12473,4.192379746461913,Medium,1,63,63,1183,0.5262841563787435,0.5327376517181074,0.5435534605850502,0.4734535037395249,0.58647526489678,0.5172028020808975,0.5740130886558064,0.43290748359569137,0.5451955142749755,0.6398959246479747,0.5653030272807705,0.4717427295521791,0.5405613354900743,0.5285691774644014,0.5936515302241582,0.5875873634317602,0.5580654343913064,0.6615294815768243,0.4619373201225994,0.5636809604327098
DMS_sub_592,SRGP1_HUMAN_Beltran_2025_PF00018_744,11269,1.7534159937071063,Medium,1,58,58,1019,0.4900463474077831,0.48950155851718596,0.4473384049925766,0.40681631011375824,0.5662693343372037,0.4794634858911166,0.5323762178527334,0.4610783232055494,0.5171002301223611,0.5907798964376366,0.458467345829114,0.5759021607137633,0.5659595777360588,0.5186171900877596,0.6019603206642298,0.6017000570720512,0.5173468811828081,0.5636104067040079,0.43532380818219923,0.5441270854417343
DMS_sub_593,ANS1B_HUMAN_Beltran_2025_PF00536_812,75860,20.867943281994712,Medium,1,62,62,1143,0.5883248067813847,0.537858531295466,0.6830787469811932,0.5149438313523976,0.38763809839557595,0.593639839907781,0.5785947611416122,0.3851818461151445,0.5238737605872209,0.7351696673439165,0.5906956504634563,0.6540479632892445,0.5972089704888465,0.5999305330000692,0.7463252085926768,0.7323194982364557,0.6854613037922586,0.7270551086108177,0.4690735406050436,0.6554652886482445
DMS_sub_594,DNJB7_HUMAN_Beltran_2025_PF00226_3,80936,75.02406380155466,Medium,1,64,64,1155,0.6156351357446034,0.5839236904245947,0.6119598883035874,0.6068999089640399,0.6081185789916668,0.5654856376878322,0.6280091535960995,0.6089678181941387,0.6490673078098792,0.630448557517336,0.5726258629198906,0.5814633059036458,0.6283683441587647,0.5766058066790323,0.6057266673525451,0.6085523413157699,0.623795645757187,0.6667413137548686,0.490606354832637,0.6164457576499544
DMS_sub_595,HUWE1_HUMAN_Beltran_2025_PF00627_1316,46805,79.54780973712143,Medium,1,41,41,774,0.40268190700025547,0.3311514575761263,0.4477886755312247,0.40763365749350444,0.3700066696493442,0.30001969603634204,0.4234072128860626,0.3743854875386731,0.4448725276071446,0.4762343009829709,0.43123021655304006,0.4815884985579416,0.36596195857477937,0.315356664211014,0.37655450572286686,0.3723393873846171,0.37769475890642557,0.4774883956839975,0.4308569796450211,0.4169113489134216
DMS_sub_596,PB1_HUMAN_Beltran_2025_PF00505_1383,119366,92.61196974874572,Medium,1,62,62,1163,0.476592102336528,0.45467179132952085,0.4872904762437512,0.4975673426457347,0.5650126592288307,0.46106358972095507,0.5291519050741361,0.4530606102663685,0.5329093749775018,0.6654116507136937,0.5813094523882891,0.5909682883419892,0.5107412626230742,0.44424441534688835,0.5097332898764926,0.49674367203430664,0.5318054499824705,0.6601693821526502,0.5051982383082257,0.647011449961643
DMS_sub_597,MAGI2_HUMAN_Beltran_2025_PF00397_296,170480,57.818094708186216,Medium,1,45,45,597,0.24880799293629302,0.5088423880900628,0.6992915556498911,0.6784046124545308,0.7768575076157379,0.7454453698871298,0.7575677452919529,0.6396181937454759,0.6360065289641057,0.6634213973016593,0.4405375765875679,0.7678403724194641,0.7729280995762499,0.6741554172890442,0.7440637132193973,0.743516009340943,0.7345576217339481,0.7568895133908786,0.6684758688052542,0.7955053255978957
DMS_sub_598,MAGI2_HUMAN_Beltran_2025_PF00595_1144,433029,49.22306107672417,Medium,1,84,84,1583,0.599468225755093,0.6176638807518321,0.6423527519776082,0.5885401874200069,0.4797160559124905,0.5997898689765183,0.5932610199159378,0.43330178600364394,0.5695008549221828,0.6422983299747003,0.46672930907469806,0.5294477679347264,0.6548371508618275,0.6206446121710115,0.6581660792519121,0.6785050051541452,0.6110836770480411,0.6880481226383932,0.5104604942558778,0.6805347976007985
DMS_sub_599,MAGI2_HUMAN_Beltran_2025_PF00595_601,20026,1.7809036807124206,Medium,1,82,82,1436,0.3433262663730826,0.340755384274833,0.2970308951410607,0.38537340481457977,0.36129071893684694,0.34403002674049643,0.42242934968177565,0.3213386432645523,0.36711549019351614,0.4353377908307343,0.351595900884653,0.39327488478111866,0.4006922646038056,0.36704492222063484,0.41930261714607747,0.4323444695797943,0.3568812395515619,0.45840067827174547,0.316277348369561,0.44538461661983486
DMS_sub_600,MAGI2_HUMAN_Beltran_2025_PF00595_774,389760,38.79640741903083,Medium,1,88,88,1643,0.708881240333932,0.7272493543125066,0.7561952076029853,0.6995826588435285,0.5761043635724413,0.6509201376715302,0.6648715195567481,0.5922205566765346,0.6989246604508855,0.7255750804793941,0.5911947152195242,0.6428473265345737,0.7336920209438152,0.7018023747920875,0.751563534306019,0.7539358851512705,0.7063767013706018,0.7957921250421616,0.6055650039792912,0.7397111171042363
